,paperId,authorId,authorName,authors,citationCount,fieldsOfStudy,influentialCitationCount,openAccessPdf,publicationDate,publicationYear,referenceIds,referenceTitles,source,title_spec,venue
45,01d1afabdf9cc47b3c9dd734f3b3e84fbbe184d8,"2342571389,2338920241,1689165","Huichen Will Wang,Larry Birnbaum,V. Setlur","[{'authorId': '2342571389', 'name': 'Huichen Will Wang'}, {'authorId': '2338920241', 'name': 'Larry Birnbaum'}, {'authorId': '1689165', 'name': 'V. Setlur'}]",3,Computer Science,0.0,gs://arxiv-dataset/arxiv/arxiv/pdf/2501/2501.16661v1.pdf,2025-01-28,2025,,,s2,Jupybara: Operationalizing a Design Space for Actionable Data Analysis and Storytelling with LLMs,International Conference on Human Factors in Computing Systems
46,01e2c0cb2a8adced75528452c58dc12ae704f755,"2338832390,2338833028","Kevin Lopez,Amin Rezaei","[{'authorId': '2338832390', 'name': 'Kevin Lopez'}, {'authorId': '2338833028', 'name': 'Amin Rezaei'}]",2,Computer Science,0.0,gs://arxiv-dataset/arxiv/arxiv/pdf/2501/2501.02118v1.pdf,2025-01-03,2025,16b3258cd43cfb939d486a99f40fe6657dfe488f;176a3b504fcd7a0ccbc932c0eba393602abb96eb;4b5979a035917e9538db26cf1f0b39e84cfb90dc;889a05294bd1246876a3befd64e3b2ab7474ddac;ab735a16709a3d96e9fc101b380e0db9f30afa90;a1b4c387fcfc80b22fd588b464d656701f95cef1;40ceecc03c580c9eecd0906589ce868832b99d78,STATION: State Encoding-Based Attack-Resilient Sequential Obfuscation;Machine Learning-Based Security Evaluation and Overhead Analysis of Logic Locking;CoLA: Convolutional Neural Network Model for Secure Low Overhead Logic Locking Assignment;CAS-Lock: A Security-Corruptibility Trade-off Resilient Logic Locking Scheme;Anti-SAT: Mitigating SAT Attack on Logic Locking;CycSAT-Unresolvable Cyclic Logic Encryption Using Unreachable States;Unveiling the ISCAS-85 Benchmarks: A Case Study in Reverse Engineering,s2,K-Gate Lock: Multi-Key Logic Locking Using Input Encoding Against Oracle-Guided Attacks,Asia and South Pacific Design Automation Conference
47,01ec6f5401532872db572a31b5db1ca14bbb904f,"2243217989,2331732093,2358624144,2476022","Aleksandr Korotaev,Quirin Niggli,Valeria Congedi,C. Dehio","[{'authorId': '2243217989', 'name': 'Aleksandr Korotaev'}, {'authorId': '2331732093', 'name': 'Quirin Niggli'}, {'authorId': '2358624144', 'name': 'Valeria Congedi'}, {'authorId': '2476022', 'name': 'C. Dehio'}]",1,Biology,0.0,https://www.biorxiv.org/content/biorxiv/early/2024/11/20/2024.11.20.624540.full.pdf,2025-04-29,2025,7b411193ec810048a3b935d9d9b848e48c5d1c94;bb5c669e42e05e7a2bea2ce8677c2dda09090885,"The phage λ Q gene product: Activity of a transcription antiterminator in vitro;expression marker;*To whom correspondence should be addressed at:;experiments and Dr. Jaroslaw Sedzicki for analysis for the structural preparation of the structure models. This work was supported by the Foundation (SNSF, www.snf.ch) grant 310030B_201273 (to C.D.;conditions. This suggests that the identified conserved site is a functional -10-like element 217 essential for the BrrG-mediated antitermination;of the two BaGTA modules of divergent phage origin",s2,Transcriptional antitermination integrates the expression of loci of diverse phage origin in the chimeric Bartonella Gene Transfer Agent BaGTA,bioRxiv
48,01ee76d50524c8842f3ce68ef656f630485cbec1,"2148717073,2345748099,2345756660,2343606498,2345723398","Thompson Stephan,Padma Priya Dharishini Paramana,Chia-Chen Lin,Saurabh Agarwal,Rajan Verma","[{'authorId': '2148717073', 'name': 'Thompson Stephan'}, {'authorId': '2345748099', 'name': 'Padma Priya Dharishini Paramana'}, {'authorId': '2345756660', 'name': 'Chia-Chen Lin'}, {'authorId': '2343606498', 'name': 'Saurabh Agarwal'}, {'authorId': '2345723398', 'name': 'Rajan Verma'}]",2,Computer Science,0.0,https://journalofbigdata.springeropen.com/counter/pdf/10.1186/s40537-025-01063-3,2025-02-15,2025,,,s2,Federated learning-driven IoT system for automated freshness monitoring in resource-constrained vending carts,Journal of Big Data
49,01f696fabeb35d1337c5cb817ae43ffd30fcdf34,"2349940252,2336344612,2350608276,2350218201,2350591139,7196064,50202465","Zhenting He,Senlin Su,Bing Zhang,Dongpang Chen,Siyu Yuan,W. Guan,Shihai Zhang","[{'authorId': '2349940252', 'name': 'Zhenting He'}, {'authorId': '2336344612', 'name': 'Senlin Su'}, {'authorId': '2350608276', 'name': 'Bing Zhang'}, {'authorId': '2350218201', 'name': 'Dongpang Chen'}, {'authorId': '2350591139', 'name': 'Siyu Yuan'}, {'authorId': '7196064', 'name': 'W. Guan'}, {'authorId': '50202465', 'name': 'Shihai Zhang'}]",0,Medicine,0.0,https://www.mdpi.com/2076-3921/14/3/334/pdf?version=1741832015,2025-03-01,2025,,,s2,Selenium Yeast Attenuated Lipopolysaccharide-Induced Inflammation in Porcine Mammary Epithelial Cells by Modulating MAPK and NF-κB Signaling Pathways,Antioxidants
50,02005c9e65bcf62c329533a372895f68b739c991,"2279404745,2333606643,2255647838,2333597038,2249337375,2245105965","L. Manciocchi,A. Bianchi,Valérie Mazan,Mark Potapov,K. M. Fromm,M. Spichty","[{'authorId': '2279404745', 'name': 'L. Manciocchi'}, {'authorId': '2333606643', 'name': 'A. Bianchi'}, {'authorId': '2255647838', 'name': 'Valérie Mazan'}, {'authorId': '2333597038', 'name': 'Mark Potapov'}, {'authorId': '2249337375', 'name': 'K. M. Fromm'}, {'authorId': '2245105965', 'name': 'M. Spichty'}]",0,Biology,0.0,https://www.biorxiv.org/content/biorxiv/early/2024/12/04/2024.11.28.625676.full.pdf,2025-02-23,2025,,,s2,Modelling the interaction between silver(I) ion and proteins with the 12-6 Lennard-Jones potential: a bottom-up parameterization approach,bioRxiv
51,020bc916de0c56ea3508ce4d2f6b413fa1d4efb9,"2054611658,2344140773,2089551237,152130921,2256516375,2249758095","Y. Miura,Chi-Lan Yang,Masaki Kuribayashi,Keigo Matsumoto,Hideaki Kuzuoka,Shigeo Morishima","[{'authorId': '2054611658', 'name': 'Y. Miura'}, {'authorId': '2344140773', 'name': 'Chi-Lan Yang'}, {'authorId': '2089551237', 'name': 'Masaki Kuribayashi'}, {'authorId': '152130921', 'name': 'Keigo Matsumoto'}, {'authorId': '2256516375', 'name': 'Hideaki Kuzuoka'}, {'authorId': '2249758095', 'name': 'Shigeo Morishima'}]",0,Computer Science,0.0,gs://arxiv-dataset/arxiv/arxiv/pdf/2502/2502.03804v2.pdf,2025-02-06,2025,,,s2,Understanding and Supporting Formal Email Exchange by Answering AI-Generated Questions,International Conference on Human Factors in Computing Systems
52,021450a16398928333d110a0997a59a7a6061253,"1741105347,2197298236,144501273,1729333351,2197356551,119186286","Primavera de Filippi,Sofia Cossar,M. Mannan,Kelsie Nabben,Tara Merk,Jamilya Kamalova","[{'authorId': '1741105347', 'name': 'Primavera de Filippi'}, {'authorId': '2197298236', 'name': 'Sofia Cossar'}, {'authorId': '144501273', 'name': 'M. Mannan'}, {'authorId': '1729333351', 'name': 'Kelsie Nabben'}, {'authorId': '2197356551', 'name': 'Tara Merk'}, {'authorId': '119186286', 'name': 'Jamilya Kamalova'}]",0,,0.0,https://hal.science/hal-04855853v1/file/ssrn-5029113.pdf,None,2025,,,s2,Report on Blockchain Governance Dynamics,Social Science Research Network
53,021475212b53ecfc81f49506378ee09635f43305,"2351572899,2347377475,2347379498,2347427413,2347436059","Zihao Cui,Kailian Deng,Hongtao Zhang,Zhongyi Zha,Sayed Jobaer","[{'authorId': '2351572899', 'name': 'Zihao Cui'}, {'authorId': '2347377475', 'name': 'Kailian Deng'}, {'authorId': '2347379498', 'name': 'Hongtao Zhang'}, {'authorId': '2347427413', 'name': 'Zhongyi Zha'}, {'authorId': '2347436059', 'name': 'Sayed Jobaer'}]",0,,0.0,https://www.mdpi.com/2227-7390/13/5/754/pdf?version=1740497280,2025-02-25,2025,,,s2,Deep Reinforcement Learning-Based Multi-Agent System with Advanced Actor–Critic Framework for Complex Environment,Mathematics
54,022103bcb2f73b22a217aaa1bb92d4f8df4a75c2,"33949687,144155243,1405019368","J. Bunce,Catalina I. Fernández,Caissa Revilla-Minaya","[{'authorId': '33949687', 'name': 'J. Bunce'}, {'authorId': '144155243', 'name': 'Catalina I. Fernández'}, {'authorId': '1405019368', 'name': 'Caissa Revilla-Minaya'}]",0,Biology,0.0,https://www.biorxiv.org/content/biorxiv/early/2022/10/12/2022.10.10.511559.full.pdf,2025-01-02,2025,,,s2,A causal model of human growth and its estimation using temporally-sparse data,bioRxiv
55,0223a10fa0f31b13cd2ae9f43bad026285be5b85,"2315918382,2236443166,8602213,2265497669","Nima Zargarnezhad,B. Mesquita,E. Macpherson,Ingrid Johnsrude","[{'authorId': '2315918382', 'name': 'Nima Zargarnezhad'}, {'authorId': '2236443166', 'name': 'B. Mesquita'}, {'authorId': '8602213', 'name': 'E. Macpherson'}, {'authorId': '2265497669', 'name': 'Ingrid Johnsrude'}]",0,"Medicine,Biology",0.0,https://www.biorxiv.org/content/biorxiv/early/2024/08/09/2024.08.07.606870.full.pdf,2025-01-31,2025,62dae294994ebea95a52d61e9037119ec03152f0;7de002adc188b5465f319a13c28a9e25de0a115d;b2ffd2f5fb5489755f910d0b8918adb3e1bfde8f;854eca61a57d2c1ea1019663caf022bc8fd0b909;b5f814c704b2206690a4d526a3dda24e3dc3dcbc;3792c92311d6716f8ff10f738ecbe2b8658d3f53;e5b7a347389283c91ee8217e2b6f48aa16d8c35e;91163586f5c1ea0370ef912c9fbc78c72e9ccd8f;a28d35f6e2af7347861a808eeb1346f13ac9bf9c;592e51212d752a646c7ea3e823510e9380524da5;843839908b364284d09318d527670012a37210de;adea7833fa0a1d7db10111ddab8bcb3fdc0f6a51;88b56468d959caa3eb242b9fa344a83955ac7f70;47e82e7355100119f6bbaac5cb995dec2192c44a;37ac61c227e1a5bde47189422880d1a56eff4f6e;b6072dea6cf1c704264fa5f53d5c90e152b091be;59ab8c9ef50cd0aad46a39f57472e8ec21b18280;571fdd2361070a17d752eb86a9e439a519026d9a;39f9c0a4ecbe0d3bf5b8f364b579927bf604a9bf;1206fce27a3787a6ee9414be9166cee8d47cfb81;d38d9b8a5f4ce487e110a8769324e242f7856405;6fdada7d918cc216c433231b5b78763a98c496f5,"The impact of head-related impulse response delay treatment strategy on psychoacoustic cue reconstruction errors from virtual loudspeaker arrays.;Spectral weighting functions for lateralization and localization of complex sound.;Measurement of Head-Related Transfer Functions: A Review;SciPy 1.0: fundamental algorithms for scientific computing in Python;Spatial variation in signal and sensory precision both constrain auditory acuity at high frequencies;A High Resolution and Full-Spherical Head-Related Transfer Function Database for Different Head-Above-Torso Orientations;The influence of vision on sound localization abilities in both the horizontal and vertical planes;Investigation on localisation accuracy for first and higher order ambisonics reproduced sound sources;Head Circumference in Canadian Male Adults: Development of a Normalized Chart;Rapid Formation of Robust Auditory Memories: Insights from Noise;Confidence region estimation techniques for nonlinear regression in groundwater flow: Three case studies;Listener weighting of cues for lateral angle: the duplex theory of sound localization revisited.;Reproduction of a plane-wave sound field using an array of loudspeakers;Minimum audible angles in the horizontal and vertical planes: effects of stimulus onset asynchrony and burst duration.;Uniform spreading of amplitude panned virtual sources;Virtual Sound Source Positioning Using Vector Base Amplitude Panning;Spectral cues used in the localization of sound sources on the median plane.;On the minimum audible angle;Localization of High‐Frequency Tones;XII. On our perception of sound direction;The sense of hearing , (Third edition. | Abingdon, Oxon, New York, NY: Routledge, 2018.;Fundamentals of binaural technology;MINIMUM AUDIBLE ANGLES FOR HORIZONTAL, VERTICAL, AND OBLIQUE ORIENTATIONS : LATERAL AND DORSAL PLANES;higher-frequency ITDs are not relevant for perception and so these high-frequency;block keep them focused on the task. The data were collected within one session of 1 hour duration;at the spectral power peaks at ~8 kHz in FIG 6.A).;reported the burst with less power (i.e., the ambisonically rendered burst) as lower in elevation;average low-frequency ILD was -0.55 dB when the source was at the center (reference point C);even higher order systems may not perfectly reproduce sound locations: errors in 66;to frontal HRTF magnitudes previously reported 1 . At all locations, within each channel;its values are around 0 dB confirms the equivalence of VBAP and SC for locations;0 everywhere, confirming the equivalence of VBAP and SC presentation methods for veridical LSP locations;higher, we could still ask whether there is a difference in the degree to which wideband 708",s2,Focality of sound source placement by higher (9th) order ambisonics and perceptual effects of spectral reproduction errors,bioRxiv
56,0230eb8423f14aa38144acb3a3d1fb105857fdd2,"2256963685,2257132225,2252932126,6441573,3681898,6567558,2256968103,2256965936","Zachary D Von Ruff,Matthew J Miller,Tatiana Moro,P. Reidy,Scott M. Ebert,E. Volpi,Christopher M Adams,Blake B. Rasmussen","[{'authorId': '2256963685', 'name': 'Zachary D Von Ruff'}, {'authorId': '2257132225', 'name': 'Matthew J Miller'}, {'authorId': '2252932126', 'name': 'Tatiana Moro'}, {'authorId': '6441573', 'name': 'P. Reidy'}, {'authorId': '3681898', 'name': 'Scott M. Ebert'}, {'authorId': '6567558', 'name': 'E. Volpi'}, {'authorId': '2256968103', 'name': 'Christopher M Adams'}, {'authorId': '2256965936', 'name': 'Blake B. Rasmussen'}]",1,Medicine,0.0,https://link.springer.com/content/pdf/10.1007/s11357-025-01564-2.pdf,2025-02-27,2025,,,s2,Resistance exercise training in older men reduces ATF4-activated and senescence-associated mRNAs in skeletal muscle.,GeroScience
57,023287f776585ce5ae13285b8949f1ba4cde871a,"1391664016,122552573","F. Costello,Cheong-Gi Kim","[{'authorId': '1391664016', 'name': 'F. Costello'}, {'authorId': '122552573', 'name': 'Cheong-Gi Kim'}]",0,Medicine,0.0,https://www.mdpi.com/2076-328X/15/2/137/pdf?version=1737888395,2025-01-26,2025,,,s2,Leveraging Sentiment–Topic Analysis for Understanding the Psychological Role of Hype in Emerging Technologies—A Case Study of Electric Vehicles,Behavioral Science
58,02365f56e2e4b54038afd9a17e398ee90c297288,"2261896957,153014326,11791277,2258625228,9871307,49367724,2261896913","Florence D. Hulot,C. Hanot,S. Nélieu,Isabelle Lamy,Sara Karolak,Ghislaine Delarue,Emmanuelle Baudry","[{'authorId': '2261896957', 'name': 'Florence D. Hulot'}, {'authorId': '153014326', 'name': 'C. Hanot'}, {'authorId': '11791277', 'name': 'S. Nélieu'}, {'authorId': '2258625228', 'name': 'Isabelle Lamy'}, {'authorId': '9871307', 'name': 'Sara Karolak'}, {'authorId': '49367724', 'name': 'Ghislaine Delarue'}, {'authorId': '2261896913', 'name': 'Emmanuelle Baudry'}]",0,Biology,0.0,https://www.biorxiv.org/content/biorxiv/early/2023/10/23/2023.10.20.563281.full.pdf,2025-01-24,2025,,,s2,Do macroinvertebrate abundance and community structure depend on the quality of ponds located in peri-urban areas?,bioRxiv
59,02384397a7316fc881954582bc9fccdbdc904258,"2287878794,2279025790,2275174489,2320839636,2346061579,2253845661,2309924632,2287876239,2278985775,2287795064","Zongying Lin,Hao Li,Liuzhenghao Lv,Yu Wang,Bin Lin,Junwu Zhang,Zi‐Xuan Chen,Calvin Yu-Chian Chen,Li Yuan,Yonghong Tian","[{'authorId': '2287878794', 'name': 'Zongying Lin'}, {'authorId': '2279025790', 'name': 'Hao Li'}, {'authorId': '2275174489', 'name': 'Liuzhenghao Lv'}, {'authorId': '2320839636', 'name': 'Yu Wang'}, {'authorId': '2346061579', 'name': 'Bin Lin'}, {'authorId': '2253845661', 'name': 'Junwu Zhang'}, {'authorId': '2309924632', 'name': 'Zi‐Xuan Chen'}, {'authorId': '2287876239', 'name': 'Calvin Yu-Chian Chen'}, {'authorId': '2278985775', 'name': 'Li Yuan'}, {'authorId': '2287795064', 'name': 'Yonghong Tian'}]",0,Computer Science,0.0,gs://arxiv-dataset/arxiv/arxiv/pdf/2402/2402.17156v1.pdf,2025-02-14,2025,,,s2,TaxDiff: taxonomic-guided diffusion model for protein sequence generation,Science China Information Sciences
60,02405247da19656e1027e2575504ba54a65dc7fa,"1394883938,4896019,12808627","Kerem Uzel,C. Grossen,F. G. Çilingir","[{'authorId': '1394883938', 'name': 'Kerem Uzel'}, {'authorId': '4896019', 'name': 'C. Grossen'}, {'authorId': '12808627', 'name': 'F. G. Çilingir'}]",0,Biology,0.0,https://www.biorxiv.org/content/biorxiv/early/2024/04/01/2024.04.01.587545.full.pdf,2025-01-18,2025,,,s2,lcUMAPtSNE: Use of non-linear dimensionality reduction techniques with genotype likelihoods,bioRxiv
61,02442e3046e37c8de5c32f6c3a2cb1a5fc924309,"113286827,2353049036,2256549314,2133407624,2353120855,2353047794,2124026481,2353047537,2353048780,4473116,2353047822,2293291835","T. L. Henechowicz,P.L. Coleman,D. Gustavson,Y. Mekki,S. Nayak,R. Nitin,A. Scartozzi,E.S. Tio,R. van Klei,D. Felsky,M.H. Thaut,R. L. Gordon","[{'authorId': '113286827', 'name': 'T. L. Henechowicz'}, {'authorId': '2353049036', 'name': 'P.L. Coleman'}, {'authorId': '2256549314', 'name': 'D. Gustavson'}, {'authorId': '2133407624', 'name': 'Y. Mekki'}, {'authorId': '2353120855', 'name': 'S. Nayak'}, {'authorId': '2353047794', 'name': 'R. Nitin'}, {'authorId': '2124026481', 'name': 'A. Scartozzi'}, {'authorId': '2353047537', 'name': 'E.S. Tio'}, {'authorId': '2353048780', 'name': 'R. van Klei'}, {'authorId': '4473116', 'name': 'D. Felsky'}, {'authorId': '2353047822', 'name': 'M.H. Thaut'}, {'authorId': '2293291835', 'name': 'R. L. Gordon'}]",0,"Biology,Medicine",0.0,https://www.biorxiv.org/content/biorxiv/early/2025/03/30/2025.03.27.645667.full.pdf,2025-03-30,2025,,,s2,"Polygenic Associations between Motor Behaviour, Neuromotor Traits, and Active Music Engagement in Four Cohorts",bioRxiv
62,0248ab98531b074b916d3f3a0e63bd84c51cadce,"2118666646,2308329182,2278987538,2262731575,1750651,48212725,2244637962,2241258736,2242391301","Zhengyang Zhou,Lei Qiao,Tongtong Wang,Wen Pan,J. Duan,Haiyang Zhang,Ting Deng,Yi Ba,Yi He","[{'authorId': '2118666646', 'name': 'Zhengyang Zhou'}, {'authorId': '2308329182', 'name': 'Lei Qiao'}, {'authorId': '2278987538', 'name': 'Tongtong Wang'}, {'authorId': '2262731575', 'name': 'Wen Pan'}, {'authorId': '1750651', 'name': 'J. Duan'}, {'authorId': '48212725', 'name': 'Haiyang Zhang'}, {'authorId': '2244637962', 'name': 'Ting Deng'}, {'authorId': '2241258736', 'name': 'Yi Ba'}, {'authorId': '2242391301', 'name': 'Yi He'}]",1,Medicine,0.0,https://www.researchsquare.com/article/rs-2168273/latest.pdf,2025-01-16,2025,b949f8505e56ee01b05a97a7d072f1d83c699f41;f5c17cea915ddb4bb37336a08191a0f29dd4d2d7;4a24a7622b26fab273c8c08d46ca5d7a519468f4;373d8b09597d02521669fec8c6cbff8d638000c0;d4e50273afe92e9eb1b4710453e896e4c6bd5133;566594cd02ce4efca6bd42f6c2fd0ac8c36fc0a2;8e3f43da5bc6e859b0ee0c59410bb2a272a53cf5;0266144687df5c7c6f07c3c10364893b7179e7e1;6d3d9772dcd42fe7a8e72b9d424b4ec03960de42;9ceba45eb0ed07dd9b89f4e8dd337da064f4b60d;493ef66411dd833b8a083dd0ca84473bc59a98b4;474f691172792ba6b47c8a3010b7b6db8a4c9a48;7812d3667a8c7afaaaf2eb1f1d639d534392a81a;69216c23b3ffeab70a49d16967c4079efcf7e061;f460960774b5ca66d05cbce3f8cb263d329aef23;21b09b8427a0e784bf4e68920cef5099384646c3;67156cb733bf5bffe687e739835299a3318bac2a;b28893da7a1169fa48eff01f6649536bf26d9187;ac5154c68f01e1618031b82ea5ef48f061d8e14b;a92fb26a0f0ef1a02f76d7921eb31a3c15e8c9e1;c4a059db8d2960c02f4f4aeaf77fabe9ef792b7e;a22ea4956cd8af90fde710edceda3264af1bec3b;9e51f7a51e1be156639884f4502f9f0ff58b65d1;319a2c8807749b532b88cc712ca3af04ef33185e;74a6c3fc4f06669076dda2f9bd5b8ce444f6c6cc;5846f751701ac6096b7d2990daf08ef7cc15a997;a1ecfe4c3845890f63d34b828ded715f68843647;1e86143310006a70825c9d6657f4f9c5d8d3693b;1f85c025854714b693372447edf42d55c18770c8;23792a8b24be500d4a4cec391edcf416bf0f68ed;da2fe3219ce3d1c8515224c31f4e4afa8b258bd5;92492584265828b81bc821b0cadb04ff16f2d3fc;99a47a2ad804e536d28fd6dabacb5e7484ee8648;29645e32c226a94f9e8a5bfbaf0cc399538ad2f7;e44e817a35b39bfb3b90d3c65a97b3838c39ec77;1e4a5b9f2340c734db82df76fa0d48ea946dc7bc;ea3b02f90fdfc085562126d1768f35b748f92802;159c1a738bcc3b310b3e2abcf0331d7d6afacbb2;5243c2a5e9f844f2066a343b34a10a4fd48113e0;1071ea1d3f24f939f09122856dfe3ba50c611f99;94a768196ff741b4682db5d47e1d8ddfbdf73d2a;129430f9316981cede2c185bededbe31b0de79e2;7eed78bb3f352288bef67e4872549cc4b200e832;26c76c04f1261f79c788be80331b3560b4702b03;0e8e44b4a3b278f024dd1be8aa55de23a0958e1d;739f00971cb4c47c8882fbf8eb8b19dfa21c3060;7582f7ee49601271ab92c2e987bcd2c7115829ac;8ed9b235694ce240dad068d6b7664fc3b18e167e;713595be11d256112e4cbb3b19df55a2d432b416;989b9bd66fecdf62494a1aef6c721dea257b169b;0a6c4dd0670f75e661f3e5d0e39a6f41f9099b9d;c2145d4aec4c6f7ac0272cef320fffee65ff78b7;2b14d0743cda875e9eaa4e28cf38543b4f87ace8;57fee5a78fff9f528569e4af8f377adcac189e01;2168f52d04ad2def712991ee5d147b17cd47bf73;bc24b34428ba6b080cf097bfec1c16452db4ad1e;06354c7890d943c72898399c3d0af9e16645cc9a;40657abb9c4b32e70e50bfd5049b7d66f9ccc19e;7ca98dcdc37fc140d36a731e337a489059813ae8;2f65c8e07b7088ffb532d6bbaf6c212275e87628;2af09abd200cbdd11e1b0e9fd69fafe08e77415a;08cf5d31e84756276460afbfc50bcc24e8ea4eb0,"SLC6A14 Depletion Contributes to Amino Acid Starvation to Suppress EMT-Induced Metastasis in Gastric Cancer by Perturbing the PI3K/AKT/mTORC1 Pathway;Low Expression of miR-491-3p Is Correlated with Lymph Node Metastasis in Gastric Cancer;β-Catenin signaling in hepatocellular carcinoma;The role of Exosomal miRNAs in cancer;Lymph Node Metastases from Visceral Peritoneal Colorectal Metastases are Associated with Systemic Recurrence;The Chinese Society of Clinical Oncology (CSCO): Clinical guidelines for the diagnosis and treatment of gastric cancer, 2021;Role of lymphatic endothelial cells in the tumor microenvironment—a narrative review of recent advances;Current status of lymph node dissection in gastric cancer;The impact of thyroid tumor features on lymph node metastasis in papillary thyroid carcinoma patients in head and neck department at KAMC: A retrospective cross-sectional study;Lymph node metastasis-derived gastric cancer cells educate bone marrow-derived mesenchymal stem cells via YAP signaling activation by exosomal Wnt5a;Current treatment and recent progress in gastric cancer;Global Cancer Statistics 2020: GLOBOCAN Estimates of Incidence and Mortality Worldwide for 36 Cancers in 185 Countries;RNA packaging into extracellular vesicles: An orchestra of RNA‐binding proteins?;The Roles of Non-Coding RNAs in Tumor-Associated Lymphangiogenesis;Ectosomal PKM2 Promotes HCC by Inducing Macrophage Differentiation and Remodeling the Tumor Microenvironment.;Exosome-mediated transfer of miR-93-5p from cancer-associated fibroblasts confer radioresistance in colorectal cancer cells by downregulating FOXA1 and upregulating TGFB3;PCDHGA9 represses epithelial-mesenchymal transition and metastatic potential in gastric cancer cells by reducing β-catenin transcriptional activity;CAF secreted miR-522 suppresses ferroptosis and promotes acquired chemo-resistance in gastric cancer;The biology, function, and biomedical applications of exosomes;Exosomal long noncoding RNA LNMAT2 promotes lymphatic metastasis in bladder cancer.;Extracellular miRNAs: From Biomarkers to Mediators of Physiology and Disease.;A novel role of HIF-1α/PROX-1/LYVE-1 axis on tissue regeneration after renal ischaemia/reperfusion in mice;Glycogen synthase kinase 3-β inhibition induces lymphangiogenesis through β-catenin-dependent and mTOR-independent pathways;Deciphering role of FGFR signalling pathway in pancreatic cancer;Ki-67 protein as a tumour proliferation marker.;Exosomes in gastric cancer: roles, mechanisms, and applications;TRAF6 inhibits colorectal cancer metastasis through regulating selective autophagic CTNNB1/β-catenin degradation and is targeted for GSK3B/GSK3β-mediated phosphorylation and degradation;CCL27/CCL28-CCR10 Chemokine Signaling Mediates Migration of Lymphatic Endothelial Cells.;Exosomal miR-196a derived from cancer-associated fibroblasts confers cisplatin resistance in head and neck cancer through targeting CDKN1B and ING5;Stabilization of miRNAs in esophageal cancer contributes to radioresistance and limits efficacy of therapy.;Circulating exosomal noncoding RNAs as prognostic biomarkers in human hepatocellular carcinoma;Cancer-derived exosomal miR-25-3p promotes pre-metastatic niche formation by inducing vascular permeability and angiogenesis;PROX1 Is Associated with Cancer Progression and Prognosis in Gastric Cancer;Effect of exosomal miRNA on cancer biology and clinical applications;Complementary Wnt Sources Regulate Lymphatic Vascular Development via PROX1-Dependent Wnt/β-Catenin Signaling;Cervical squamous cell carcinoma-secreted exosomal miR-221-3p promotes lymphangiogenesis and lymphatic metastasis by targeting VASH1;The chromosome 11q13.3 amplification associated lymph node metastasis is driven by miR-548k through modulating tumor microenvironment;Tumor-derived exosomal miR-1247-3p induces cancer-associated fibroblast activation to foster lung metastasis of liver cancer;Lymph node staging systems in patients with gastric cancer treated with D2 resection plus adjuvant chemotherapy;Exosomal transfer of tumor-associated macrophage-derived miR-21 confers cisplatin resistance in gastric cancer cells;Pyruvate kinase type M2 promotes tumour cell exosome release via phosphorylating synaptosome-associated protein 23;Positive regulation of β-catenin–PROX1 signaling axis by DBC1 in colon cancer progression;Cell-based approach for 3D reconstruction of lymphatic capillaries in vitro reveals distinct functions of HGF and VEGF-C in lymphangiogenesis.;Advanced gastric cancer: What we know and what we still have to learn.;Glycogen synthase kinase-3 (GSK3): regulation, actions, and diseases.;VEGFR signaling during lymphatic vascular development: From progenitor cells to functional vessels;Exosome and Exosomal MicroRNA: Trafficking, Sorting, and Function;Transcriptional regulation of podoplanin expression by Prox1 in lymphatic endothelial cells.;Gastric Cancer: Descriptive Epidemiology, Risk Factors, Screening, and Prevention;Sumoylated hnRNPA2B1 controls the sorting of miRNAs into exosomes through binding to specific motifs;GSK3: a multifaceted kinase in Wnt signaling.;Lymphangiogenesis: Molecular Mechanisms and Future Promise;A GSK-3/TSC2/mTOR pathway regulates glucose uptake and GLUT1 glucose transporter expression.;Clinicopathological evaluation of biological behavior of submucosal invasive gastric carcinomas: relationship among lymph node metastasis, mucin phenotype and proliferative activity.;TSC2 Integrates Wnt and Energy Signals via a Coordinated Phosphorylation by AMPK and GSK3 to Regulate Cell Growth;Vascular endothelial growth factor-a promotes peritumoral lymphangiogenesis and lymphatic metastasis.;PDGF-BB induces intratumoral lymphangiogenesis and promotes lymphatic metastasis.;An essential role for Prox1 in the induction of the lymphatic endothelial cell phenotype;complementary and alternative medicine: eCAM;A MicroRNA signature identi ﬁ es pancreatic ductal adenocarcinoma patients at risk for lymph node metastases;An unexpected role for EGF in lymphangiogenesis-mediated melanoma metastasis to sentinel lymph nodes.;Lymphangiogenesis and cancer metastasis.;Accurate Lymph Node Staging is of Greater Prognostic Importance Than Subclassification of the T2 Category for Gastric Adenocarcinoma;[Gastric cancer].",s2,Exosomal miR-224-3p promotes lymphangiogenesis and lymph node metastasis by targeting GSK3B in gastric cancer,Oncology Research
